#GeneID	AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	SourceID	DiseaseMIM	LastUpdated
8879	SGPL1		C0007959	Charcot-Marie-Tooth disease	OMIM phenotypic series	PS118220		Feb 16 2016
8879	SGPL1		C4540559	Nephrotic syndrome type 14	NCBI curation		617575	Jul 24 2018
6448	SGSH		C0086647	Mucopolysaccharidosis, MPS-III-A			252900	Feb 16 2016
10019	SH2B3		C4551637	Primary familial polycythemia due to EPO receptor mutation	MONDO	MONDO:0007572	133100	Apr 17 2020
10019	SH2B3		C3277671	Thrombocythemia 1	NCBI curation		187950	Dec 22 2019
10019	SH2B3		C0001815	Myelofibrosis	Human Phenotype Ontology	HP:0011974	254450	Feb 16 2016
4068	SH2D1A		C1868674	Lymphoproliferative syndrome 1, X-linked	NCBI curation		308240	Feb 16 2016
6452	SH3BP2		C0008029	Fibrous dysplasia of jaw			118400	Feb 16 2016
6455	SH3GL1		C0023467	Acute myeloid leukemia	Human Phenotype Ontology	HP:0004808	601626	Feb 16 2016
6455	SH3GL1		C0023467	Acute myeloid leukemia	Orphanet	ORPHA519	601626	Feb 16 2016
30011	SH3KBP1		C1845903	Immunodeficiency 61	NCBI curation		300310	Dec 31 2019
285590	SH3PXD2B		C1855305	Frank-Ter Haar syndrome	MONDO	MONDO:0009579	249420	Apr 22 2020
79628	SH3TC2		C1866636	Charcot-Marie-Tooth disease, type 4C	NCBI curation		601596	Feb 16 2016
79628	SH3TC2		C3150596	Mononeuropathy of the median nerve, mild	NCBI curation		613353	Feb 16 2016
22941	SHANK2		C3150693	Autism 17	NCBI curation		613436	Feb 16 2016
22941	SHANK2		C1510586	Autism spectrum disorder	MONDO	MONDO:0005258		Jul  6 2018
85358	SHANK3		C1853490	22q13.3 deletion syndrome	NCBI curation		606232	Feb 16 2016
85358	SHANK3		C3151380	Schizophrenia 15	NCBI curation		613950	Feb 16 2016
6469	SHH		C1840235	Solitary median maxillary central incisor syndrome	Human Phenotype Ontology	HP:0006315	147250	Apr 17 2020
6469	SHH		C1840235	Solitary median maxillary central incisor syndrome	MONDO	MONDO:0007819	147250	Apr 17 2020
6469	SHH		C1968843	Microphthalmia, isolated, with coloboma 5	NCBI curation		611638	Feb 16 2016
6469	SHH		C1840529	Holoprosencephaly 3	NCBI curation		142945	Feb 16 2016
6469	SHH		C0266484	SCHIZENCEPHALY	OMIM	269160	269160	May 20 2016
8036	SHOC2		C4478716	Noonan syndrome-like disorder with loose anagen hair 1	NCBI curation		607721	Nov 26 2017
6473	SHOX		C1845118	Short stature, idiopathic, X-linked	NCBI curation		300582	Feb 16 2016
6473	SHOX		C0432230	Langer mesomelic dysplasia syndrome			249700	Feb 16 2016
6473	SHOX		C0265309	Leri-Weill dyschondrosteosis	MONDO	MONDO:0007481	127300	Apr 22 2020
23729	SHPK		C1291373	Sedoheptulokinase deficiency	NCBI curation		617213	Jun 20 2017
57477	SHROOM4		C1845530	X-linked intellectual disability, Stocco dos Santos type	MONDO	MONDO:0010325	300434	Apr 17 2020
6476	SI		C1283620	Sucrase-isomaltase deficiency	NCBI curation		222900	Feb 16 2016
54414	SIAE		C3150797	Autoimmune disease 6	NCBI curation		613551	Feb 16 2016
10280	SIGMAR1		C3280587	Amyotrophic lateral sclerosis 16, juvenile	NCBI curation		614373	Feb 16 2016
10280	SIGMAR1		C1854023	Distal spinal muscular atrophy, autosomal recessive 2	NCBI curation		605726	Feb 16 2016
150094	SIK1		C4225360	Epileptic encephalopathy, early infantile, 30	NCBI curation		616341	Feb 16 2016
23387	SIK3		C4748455	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, KRAKOW TYPE	OMIM	618162	618162	Oct 31 2018
64374	SIL1		C0024814	Marinesco-Sjögren syndrome	NCBI curation		248800	Feb 16 2016
25942	SIN3A		C4310804	Witteveen-kolk syndrome	NCBI curation		613406	Aug 24 2016
23094	SIPA1L3		C4225182	Cataract 45	NCBI curation		616851	Feb 26 2017
6495	SIX1		C4551702	Melnick-Fraser syndrome	NCBI curation		113650	Feb 16 2016
6495	SIX1		C1842124	Branchiootic syndrome 3	NCBI curation		608389	Feb 16 2016
6495	SIX1		C1854594	Deafness, autosomal dominant 23	NCBI curation		605192	Feb 16 2016
6496	SIX3		CN120488	Anophthalmia-microphthalmia syndrome	Orphanet	ORPHA98555		Sep  1 2017
6496	SIX3		C1834877	Holoprosencephaly 2	NCBI curation		157170	Feb 16 2016
6496	SIX3		C0266484	SCHIZENCEPHALY	OMIM	269160	269160	May 20 2016
147912	SIX5		C1970479	Branchiootorenal syndrome 2	NCBI curation		610896	Feb 16 2016
4990	SIX6		C4225424	Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome	MONDO	MONDO:0008927	212550	Apr 17 2020
4990	SIX6		C1859773	Anophthalmia/microphthalmia-esophageal atresia syndrome	MONDO	MONDO:0008799	206900	Apr 17 2020
6497	SKI		C1321551	Shprintzen-Goldberg syndrome	NCBI curation		182212	Feb 16 2016
6499	SKIV2L		C3281289	Trichohepatoenteric syndrome 2	NCBI curation		614602	Feb 16 2016
6555	SLC10A2		C2750087	Bile acid malabsorption, primary	NCBI curation		613291	Feb 16 2016
84068	SLC10A7		C5193055	SHORT STATURE, AMELOGENESIS IMPERFECTA, AND SKELETAL DYSPLASIA WITH SCOLIOSIS	OMIM	618363	618363	Mar 21 2019
6556	SLC11A1		C1834752	Mycobacterium tuberculosis, susceptibility to	NCBI curation		607948	Feb 16 2016
6556	SLC11A1		C1864868	Buruli ulcer, susceptibility to	NCBI curation		610446	Feb 16 2016
4891	SLC11A2		C3806153	Anemia, hypochromic microcytic, with iron overload 1	NCBI curation		206100	Jan 21 2020
6557	SLC12A1		C1866495	Bartter syndrome, type 1, antenatal	NCBI curation		601678	Mar 12 2017
6559	SLC12A3		C0268450	Familial hypokalemia-hypomagnesemia			263800	Feb 16 2016
57468	SLC12A5		C4225245	Epilepsy, idiopathic generalized, susceptibility to, 14	NCBI curation		616685	Feb 16 2016
57468	SLC12A5		C4225257	Early infantile epileptic encephalopathy 34	NCBI curation		616645	Feb 16 2016
9990	SLC12A6		C0795950	Agenesis of the corpus callosum with peripheral neuropathy	MONDO	MONDO:0000902	218000	Apr 17 2020
64849	SLC13A3		C5193068	LEUKOENCEPHALOPATHY, ACUTE REVERSIBLE, WITH INCREASED URINARY ALPHA-KETOGLUTARATE	OMIM	618384	618384	Apr 14 2019
284111	SLC13A5		C4014621	Epileptic encephalopathy, early infantile, 25	NCBI curation		615905	Feb 16 2016
6563	SLC14A1		C0022645	BLOOD GROUP--KIDD SYSTEM			111000	Feb 16 2016
6566	SLC16A1		C1864902	Exercise-induced hyperinsulinism	MONDO	MONDO:0012396	610021	Apr 17 2020
6566	SLC16A1		C1855577	Erythrocyte lactate transporter defect	NCBI curation		245340	Feb 16 2016
6566	SLC16A1		C4015186	Monocarboxylate transporter 1 deficiency	NCBI curation		616095	Feb 16 2016
387700	SLC16A12		C4310806	Cataract, juvenile, with microcornea and glucosuria	NCBI curation		612018	Feb 16 2016
6567	SLC16A2		C0795889	Allan-Herndon-Dudley syndrome			300523	Feb 16 2016
10786	SLC17A3		C2675207	Uric acid concentration, serum, quantitative trait locus 4	NCBI curation		612671	Feb 16 2016
26503	SLC17A5		C1096903	Salla disease			604369	Feb 16 2016
26503	SLC17A5		C1096902	Sialic acid storage disease, severe infantile type			269920	Feb 16 2016
246213	SLC17A8		C1854158	Deafness, autosomal dominant 25	NCBI curation		605583	Feb 16 2016
63910	SLC17A9		C4015128	Porokeratosis 8, disseminated superficial actinic type	NCBI curation		616063	Feb 16 2016
6571	SLC18A2		C4747991	Parkinsonism-dystonia, infantile, 2	NCBI curation		618049	Dec 30 2019
6572	SLC18A3		C4310654	Myasthenic syndrome, congenital, 21, presynaptic	NCBI curation		617239	Jun 20 2017
10560	SLC19A2		C0342287	Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness			249270	Feb 16 2016
80704	SLC19A3		C1843807	Biotin-responsive basal ganglia disease	MONDO	MONDO:0011841	607483	May  9 2020
6505	SLC1A1		C1857253	Dicarboxylic aminoaciduria	MONDO	MONDO:0009110	222730	Feb 16 2016
6505	SLC1A1		C3808913	Schizophrenia 18	NCBI curation		615232	Feb 16 2016
6506	SLC1A2		C4310717	Epileptic encephalopathy, early infantile, 41	NCBI curation		617105	Jun 20 2017
6507	SLC1A3		C2675211	Episodic ataxia, type 6	NCBI curation		612656	Feb 16 2016
6509	SLC1A4		C4225254	Spastic tetraplegia, thin corpus callosum, and progressive microcephaly	NCBI curation		616657	Feb 16 2016
6575	SLC20A2		C4551624	Idiopathic basal ganglia calcification 1	NCBI curation		213600	Jan  1 2020
116085	SLC22A12		C0473219	Familial renal hypouricemia			220150	Feb 16 2016
5002	SLC22A18		C1849385	Rhabdomyosarcoma 1	NCBI curation		268210	Feb 16 2016
5002	SLC22A18		C0684249	Lung cancer	NCBI curation		211980	Feb 16 2016
5002	SLC22A18		C0006142	Familial cancer of breast	NCBI curation		114480	Feb 16 2016
6583	SLC22A4		C0003873	Rheumatoid arthritis	Human Phenotype Ontology	HP:0001370	180300	Jul 22 2019
6584	SLC22A5		C0342788	Renal carnitine transport defect			212140	Feb 16 2016
9187	SLC24A1		C3151193	Congenital stationary night blindness, type 1D	NCBI curation		613830	Feb 16 2016
123041	SLC24A4		C2673866	Skin/hair/eye pigmentation, variation in, 6	NCBI curation		210750	Feb 16 2016
123041	SLC24A4		C4014578	Amelogenesis imperfecta, hypomaturation type IIA5	NCBI curation		615887	Oct 14 2017
283652	SLC24A5		C3805375	Skin/hair/eye pigmentation, variation in, 4	NCBI curation		113750	Feb 16 2016
6576	SLC25A1		C0751882	Congenital myasthenic syndrome	NCBI curation			Feb 16 2016
6576	SLC25A1		C2746066	Combined d-2- and l-2-hydroxyglutaric aciduria	NCBI curation		615182	Feb 16 2016
6576	SLC25A1		C4748678	MYASTHENIC SYNDROME, CONGENITAL, 23, PRESYNAPTIC	OMIM	618197	618197	Nov 30 2018
1468	SLC25A10		CN283308	MITOCHONDRIAL DNA DEPLETION SYNDROME 19	OMIM	618972	618972	Aug  6 2020
8402	SLC25A11		C5193112	PARAGANGLIOMAS 6	OMIM	618464	618464	Jun 23 2019
8604	SLC25A12		C2751855	Hypomyelination, global cerebral	NCBI curation		612949	Feb 16 2016
10165	SLC25A13		C1863844	Citrullinemia type II			603471	Feb 16 2016
10165	SLC25A13		C1853942	Neonatal intrahepatic cholestasis caused by citrin deficiency	NCBI curation		605814	Feb 16 2016
10166	SLC25A15		C0268540	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	NCBI curation		238970	Feb 16 2016
60386	SLC25A19		C3150973	Striatal necrosis, bilateral, and progressive polyneuropathy	NCBI curation		613710	Feb 16 2016
60386	SLC25A19		C1846648	Amish lethal microcephaly			607196	Feb 16 2016
788	SLC25A20		C0342791	Carnitine acylcarnitine translocase deficiency	NCBI curation		212138	Feb 16 2016
89874	SLC25A21		CN263372	MITOCHONDRIAL DNA DEPLETION SYNDROME 18	OMIM	618811	618811	Mar 20 2020
79751	SLC25A22		C0270855	Early myoclonic encephalopathy			609304	Feb 16 2016
29957	SLC25A24		C2676780	Fontaine progeroid syndrome	NCBI curation		612289	Mar 11 2018
115286	SLC25A26		C4225206	Combined oxidative phosphorylation deficiency 28	NCBI curation		616794	Feb 16 2016
5250	SLC25A3		C1835845	Mitochondrial phosphate carrier deficiency	NCBI curation		610773	Feb 16 2016
81034	SLC25A32		C4225187	Exercise intolerance, riboflavin-responsive	NCBI curation		616839	Jul  1 2017
54977	SLC25A38		C4225425	Anemia, sideroblastic, 2, pyridoxine-refractory	NCBI curation		205950	Feb  8 2020
291	SLC25A4		C4310676	Mitochondrial DNA depletion syndrome 12a (cardiomyopathic type), autosomal dominant	NCBI curation		617184	Jun 20 2017
291	SLC25A4		C3809443	Mitochondrial DNA depletion syndrome 12b (cardiomyopathic type), autosomal recessive	NCBI curation		615418	Jun 20 2017
291	SLC25A4		C1836460	Autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 2	NCBI curation		609283	Feb 16 2016
284439	SLC25A42		C5193083	METABOLIC CRISES, RECURRENT, WITH VARIABLE ENCEPHALOMYOPATHIC FEATURES AND NEUROLOGIC REGRESSION	OMIM	618416	618416	May 12 2019
91137	SLC25A46		C4225302	Neuropathy, hereditary motor and sensory, type 6B	MONDO	MONDO:0014671	616505	Apr 22 2020
10861	SLC26A1		C1833683	Calcium oxalate urolithiasis	Human Phenotype Ontology	HP:0008672	167030	Apr 10 2018
1836	SLC26A2		C0220726	Diastrophic dysplasia			222600	Feb 16 2016
1836	SLC26A2		C1850554	Atelosteogenesis type II	MONDO	MONDO:0009727	256050	Apr 22 2020
1836	SLC26A2		C0265274	Achondrogenesis, type IB			600972	Feb 16 2016
1836	SLC26A2		C1847593	Multiple epiphyseal dysplasia type 4	MONDO	MONDO:0009189	226900	Apr 22 2020
1836	SLC26A2		C0029422	Osteochondrodysplasia	NCBI curation			Feb 16 2016
1811	SLC26A3		C0267662	Congenital secretory diarrhea, chloride type			214700	Feb 16 2016
5172	SLC26A4		C3538946	Enlarged vestibular aqueduct	Human Phenotype Ontology	HP:0011387	600791	Mar 19 2018
5172	SLC26A4		C0271829	Pendred syndrome	NCBI curation		274600	Oct 15 2018
375611	SLC26A5		C3151230	Deafness, autosomal recessive 61	NCBI curation		613865	Feb 16 2016
116369	SLC26A8		C4721889	Spermatogenic failure 3	NCBI curation		606766	Feb 16 2016
10999	SLC27A4		C1837610	Ichthyosis prematurity syndrome	MONDO	MONDO:0012089	608649	Feb 16 2016
9154	SLC28A1		C4760647	URIDINE-CYTIDINEURIA	OMIM	618477	618477	Jun 19 2019
55315	SLC29A3		C1864445	Histiocytosis-lymphadenopathy plus syndrome	NCBI curation		602782	Feb 16 2016
6513	SLC2A1		C1837206	Stomatin-deficient cryohydrocytosis with neurologic defects	NCBI curation		608885	Aug 24 2016
6513	SLC2A1		C1832855	Dystonia 9	NCBI curation		601042	Aug 24 2016
6513	SLC2A1		C3553859	Epilepsy, idiopathic generalized, susceptibility to, 12	NCBI curation		614847	Feb 16 2016
6513	SLC2A1		C4551966	GLUT1 deficiency syndrome 1	NCBI curation		606777	Nov  6 2016
6513	SLC2A1		C1842534	GLUT1 deficiency syndrome 2	NCBI curation		612126	Feb 16 2016
81031	SLC2A10		C1859726	Arterial tortuosity syndrome	NCBI curation		208050	May 26 2016
6514	SLC2A2		C0011860	Diabetes mellitus type 2	Human Phenotype Ontology	HP:0005978	125853	Jul  6 2018
6514	SLC2A2		C3495427	Fanconi-Bickel syndrome	NCBI curation		227810	Feb 16 2016
56606	SLC2A9		C2677549	Renal hypouricemia 2	NCBI curation		612076	Feb 16 2016
55532	SLC30A10		C2750442	Hypermanganesemia with dystonia 1	NCBI curation		613280	Jun 18 2017
7780	SLC30A2		C1842486	Zinc deficiency, transient neonatal	NCBI curation		608118	Aug 24 2016
169026	SLC30A8		C0011860	Diabetes mellitus type 2	Human Phenotype Ontology	HP:0005978	125853	Jul  6 2018
10463	SLC30A9		C4539828	Birk-Landau-Perez syndrome	NCBI curation		617595	Jul 30 2017
9197	SLC33A1		C3280965	Congenital cataracts, hearing loss, and neurodegeneration	NCBI curation		614482	Feb 16 2016
9197	SLC33A1		C2675528	Spastic paraplegia 42, autosomal dominant	NCBI curation		612539	Feb 16 2016
6569	SLC34A1		C3150652	Fanconi renotubular syndrome 2	NCBI curation		613388	Feb 16 2016
6569	SLC34A1		C2676786	Nephrolithiasis/osteoporosis, hypophosphatemic, 1	NCBI curation		612286	Feb 16 2016
6569	SLC34A1		C4310473	Hypercalcemia, infantile, 2	NCBI curation		616963	Jun 22 2017
10568	SLC34A2		C0155912	PULMONARY ALVEOLAR MICROLITHIASIS	OMIM	265100	265100	May 26 2016
142680	SLC34A3		C1853271	Autosomal recessive hypophosphatemic bone disease			241530	Feb 16 2016
10559	SLC35A1		C1970344	Congenital disorder of glycosylation type 2F	NCBI curation		603585	Feb 16 2016
7355	SLC35A2		C3806688	SLC35A2-CDG	MONDO	MONDO:0010478	300896	Apr 17 2020
23443	SLC35A3		C3809910	Arthrogryposis, mental retardation, and seizures	NCBI curation		615553	Feb 16 2016
55343	SLC35C1		C0398739	Leukocyte adhesion deficiency type II	MONDO	MONDO:0009953	266265	Apr 22 2020
23169	SLC35D1		C0432194	Schneckenbecken dysplasia			269250	Feb 16 2016
153201	SLC36A2		C0268654	Iminoglycinuria			242600	Feb 16 2016
153201	SLC36A2		C0543541	Hyperglycinuria	Human Phenotype Ontology	HP:0003108	138500	Feb 16 2016
2542	SLC37A4		C0342749	Phosphate transport defect			232240	Feb 16 2016
2542	SLC37A4		C0268146	Glucose-6-phosphate transport defect			232220	Feb 16 2016
146167	SLC38A8		C3807873	Foveal hypoplasia 2	NCBI curation		609218	Aug 24 2016
91252	SLC39A13		C2676510	Spondylocheirodysplasia, Ehlers-Danlos syndrome-like	NCBI curation		612350	Feb 16 2016
23516	SLC39A14		C4310765	Hypermanganesemia with dystonia 2	NCBI curation		617013	Aug 24 2016
23516	SLC39A14		C1840404	Hyperostosis cranialis interna	Human Phenotype Ontology	HP:0005890	144755	Feb 16 2016
55630	SLC39A4		C0221036	Hereditary acrodermatitis enteropathica			201100	Feb 16 2016
283375	SLC39A5		C4014762	Myopia 24, autosomal dominant	NCBI curation		615946	Feb 16 2016
64116	SLC39A8		C4225234	SLC39A8-CDG	MONDO	MONDO:0014746	616721	Apr 17 2020
6519	SLC3A1		C0010691	Cystinuria	Human Phenotype Ontology	HP:0003131	220100	Feb 16 2016
30061	SLC40A1		C1853733	Hemochromatosis type 4			606069	Feb 16 2016
23446	SLC44A1		CN280881	NEURODEGENERATION, CHILDHOOD-ONSET, WITH ATAXIA, TREMOR, OPTIC ATROPHY, AND COGNITIVE DECLINE	OMIM	618868	618868	May  6 2020
80736	SLC44A4		C4539886	DEAFNESS, AUTOSOMAL DOMINANT 72	OMIM	617606	617606	Aug  9 2017
50651	SLC45A1		C4479636	INTELLECTUAL DEVELOPMENTAL DISORDER WITH NEUROPSYCHIATRIC FEATURES	OMIM	617532	617532	Jun 28 2017
51151	SLC45A2		C1847836	Oculocutaneous albinism type 4	NCBI curation		606574	Feb 16 2016
51151	SLC45A2		C2673584	Skin/hair/eye pigmentation, variation in, 5	NCBI curation		227240	Feb 16 2016
113235	SLC46A1		C0342705	Congenital defect of folate absorption			229050	Feb 16 2016
6521	SLC4A1		C0259810	Autosomal dominant distal renal tubular acidosis	MONDO	MONDO:0008368	179800	Apr 22 2020
6521	SLC4A1		C1862322	Ovalocytosis, southeast Asian	NCBI curation		166900	Jul  8 2019
6521	SLC4A1		C1969038	Renal tubular acidosis, distal, with hemolytic anemia	NCBI curation		611590	Feb 16 2016
6521	SLC4A1		C1970028	Susceptibility to malaria	NCBI curation		611162	Feb 16 2016
6521	SLC4A1		C1832169	BLOOD GROUP--SWANN SYSTEM	OMIM	601550	601550	Feb 16 2016
6521	SLC4A1		C1832168	BLOOD GROUP--FROESE	OMIM	601551	601551	Feb 16 2016
6521	SLC4A1		C1862190	BLOOD GROUP--WRIGHT ANTIGEN	OMIM	112050	112050	Feb 16 2016
6521	SLC4A1		C1862191	BLOOD GROUP--WALDNER TYPE	OMIM	112010	112010	Feb 16 2016
6521	SLC4A1		C1292286	BLOOD GROUP--DIEGO SYSTEM			110500	Feb 16 2016
6521	SLC4A1		C1861453	Hereditary cryohydrocytosis with normal stomatin	MONDO	MONDO:0008494	185020	Apr 17 2020
6521	SLC4A1		C2675212	Spherocytosis type 4	NCBI curation		612653	Feb 16 2016
83959	SLC4A11		C1857572	Corneal dystrophy-perceptive deafness syndrome	MONDO	MONDO:0009015	217400	Apr 17 2020
83959	SLC4A11		C1857569	Corneal endothelial dystrophy	OMIM phenotypic series	PS121700	217700	Apr  4 2020
83959	SLC4A11		C2750450	Corneal dystrophy, Fuchs endothelial, 4	NCBI curation		613268	Feb 16 2016
8671	SLC4A4		C1970309	Renal tubular acidosis, proximal, with ocular abnormalities and mental retardation	NCBI curation		604278	May 26 2016
55065	SLC52A1		C0035528	Maternal riboflavin deficiency	MONDO	MONDO:0014013	615026	Apr 17 2020
79581	SLC52A2		C3553538	Brown-Vialetto-Van Laere syndrome 2	NCBI curation		614707	Feb 16 2016
113278	SLC52A3		CN029849	Brown-Vialetto-Van Laere syndrome 1	NCBI curation		211530	Jun 10 2016
113278	SLC52A3		C0015708	Progressive bulbar palsy of childhood			211500	Feb 16 2016
6523	SLC5A1		C0268186	Congenital glucose-galactose malabsorption	NCBI curation		606824	Feb 16 2016
6524	SLC5A2		C0017980	Familial renal glucosuria	NCBI curation		233100	Feb 16 2016
6528	SLC5A5		C1848805	Thyroid dyshormonogenesis 1	NCBI curation		274400	Feb 16 2016
8884	SLC5A6		CN283310	NEURODEGENERATION, INFANTILE-ONSET, BIOTIN-RESPONSIVE	OMIM	618973	618973	Aug  8 2020
60482	SLC5A7		C1834703	Neuronopathy, distal hereditary motor, type viia	NCBI curation		158580	Aug 24 2016
60482	SLC5A7		C4310694	Myasthenic syndrome, congenital, 20, presynaptic	NCBI curation		617143	Nov  3 2016
60482	SLC5A7		C0751882	Congenital myasthenic syndrome	NCBI curation			Feb 16 2016
6529	SLC6A1		C4085238	Myoclonic-atonic epilepsy	NCBI curation		616421	Feb 16 2016
388662	SLC6A17		C4225395	Mental retardation, autosomal recessive 48	NCBI curation		616269	Feb 16 2016
340024	SLC6A19		C0268654	Iminoglycinuria			242600	Feb 16 2016
340024	SLC6A19		C0018609	Neutral 1 amino acid transport defect	NCBI curation		234500	Feb 16 2016
340024	SLC6A19		C0543541	Hyperglycinuria	Human Phenotype Ontology	HP:0003108	138500	Feb 16 2016
6530	SLC6A2		C1535893	Orthostatic intolerance	NCBI curation		604715	Nov  6 2017
54716	SLC6A20		C0268654	Iminoglycinuria			242600	Feb 16 2016
54716	SLC6A20		C0543541	Hyperglycinuria	Human Phenotype Ontology	HP:0003108	138500	Feb 16 2016
6531	SLC6A3		C1861063	Tobacco addiction, susceptibility to	NCBI curation		188890	Feb 16 2016
6531	SLC6A3		C4747621	Parkinsonism-dystonia, infantile, 1	NCBI curation		613135	Dec 30 2019
6532	SLC6A4		C0028768	Obsessive-compulsive disorder	NCBI curation		164230	Feb 16 2016
6532	SLC6A4		C0003467	Anxiety	Human Phenotype Ontology	HP:0000739	607834	Feb 16 2016
9152	SLC6A5		C3553288	Hyperekplexia 3	NCBI curation		614618	Feb 16 2016
6535	SLC6A8		C1845862	Creatine transporter deficiency	MONDO	MONDO:0010305	300352	Apr 17 2020
6536	SLC6A9		C4310943	Glycine encephalopathy with normal serum glycine	NCBI curation		617301	Jun 20 2017
57709	SLC7A14		C3810380	Retinitis pigmentosa 68	NCBI curation		615725	Feb 16 2016
9056	SLC7A7		C0268647	Lysinuric protein intolerance			222700	Feb 16 2016
11136	SLC7A9		C0010691	Cystinuria	Human Phenotype Ontology	HP:0003131	220100	Feb 16 2016
